domain,accession,GC_per,temp_cat
bacteria,GCF_000420365.1,43.06 ,mesophilic
bacteria,GCF_000750535.1,40.70 ,mesophilic
bacteria,GCF_001438705.1,39.67 ,mesophilic
bacteria,GCF_000428925.1,43.35 ,mesophilic
bacteria,GCF_001437435.1,44.09 ,mesophilic
bacteria,GCF_001434405.1,38.57 ,mesophilic
bacteria,GCF_900110005.1,43.70 ,mesophilic
bacteria,GCF_900113455.1,43.37 ,mesophilic
bacteria,GCF_001436215.1,41.76 ,mesophilic
bacteria,GCF_001435955.1,32.49 ,mesophilic
bacteria,GCF_001436315.1,40.11 ,mesophilic
bacteria,GCF_000423245.1,33.69 ,mesophilic
bacteria,GCF_000423265.1,42.55 ,mesophilic
bacteria,GCF_001437155.1,36.39 ,mesophilic
bacteria,GCF_001434845.1,34.75 ,mesophilic
bacteria,GCF_001436735.1,33.86 ,mesophilic
bacteria,GCF_001435195.1,39.94 ,mesophilic
bacteria,GCF_001436275.1,37.32 ,mesophilic
bacteria,GCF_000612445.1,38.45 ,mesophilic
bacteria,GCF_001434915.1,37.63 ,mesophilic
bacteria,GCF_001434935.1,36.85 ,mesophilic
bacteria,GCF_001436755.1,37.40 ,mesophilic
bacteria,GCF_001434225.1,36.68 ,mesophilic
bacteria,GCF_001435235.1,37.08 ,mesophilic
bacteria,GCF_000255495.1,37.63 ,mesophilic
bacteria,GCF_001434695.1,36.03 ,psychrophilic/psychrotrophilic
bacteria,GCF_000615285.1,37.50 ,mesophilic
bacteria,GCF_002706375.1,37.83 ,mesophilic
bacteria,GCF_001436305.1,35.93 ,mesophilic
bacteria,GCF_900103655.1,37.40 ,mesophilic
bacteria,GCF_000160855.1,36.78 ,mesophilic
bacteria,GCF_002088015.1,36.90 ,mesophilic
bacteria,GCF_000178475.1,38.27 ,mesophilic
bacteria,GCF_001434335.1,36.09 ,mesophilic
bacteria,GCF_001435325.1,35.34 ,mesophilic
bacteria,GCF_000970855.1,36.27 ,mesophilic
bacteria,GCF_001436775.1,36.23 ,mesophilic
bacteria,GCF_000296855.1,36.93 ,mesophilic
bacteria,GCF_000297025.1,38.61 ,mesophilic
bacteria,GCA_004556255.1,49.80 ,mesophilic
bacteria,GCA_001311765.1,47.85 ,mesophilic
bacteria,GCF_000159335.1,34.39 ,mesophilic
bacteria,GCF_001436455.1,34.33 ,mesophilic
bacteria,GCF_000425905.1,35.66 ,mesophilic
bacteria,GCF_000014425.1,35.26 ,mesophilic
bacteria,GCF_000159355.1,34.46 ,mesophilic
bacteria,GCF_001436695.1,33.94 ,mesophilic
bacteria,GCF_000296835.1,35.14 ,mesophilic
bacteria,GCF_003423665.1,34.02 ,mesophilic
bacteria,GCF_000160875.1,32.51 ,mesophilic
bacteria,GCF_001936335.1,43.65 ,mesophilic
bacteria,GCF_001436605.1,34.52 ,mesophilic
bacteria,GCF_000831645.3,37.49 ,mesophilic
bacteria,GCF_001435815.1,36.17 ,mesophilic
bacteria,GCF_001434275.1,38.22 ,mesophilic
bacteria,GCF_001438805.1,35.47 ,mesophilic
bacteria,GCF_001485255.1,35.70 ,mesophilic
bacteria,GCF_001435505.1,35.60 ,mesophilic
bacteria,GCF_001434985.1,35.10 ,mesophilic
bacteria,GCF_001435445.1,35.12 ,mesophilic
bacteria,GCF_002849895.1,35.50 ,mesophilic
bacteria,GCF_001434665.1,34.06 ,mesophilic
bacteria,GCF_001434295.1,38.27 ,mesophilic
bacteria,GCF_003522965.1,34.73 ,mesophilic
bacteria,GCF_001435835.1,43.32 ,mesophilic
bacteria,GCF_001436095.1,38.04 ,mesophilic
bacteria,GCF_000425885.1,53.10 ,mesophilic
bacteria,GCF_001435585.1,49.11 ,mesophilic
bacteria,GCF_001436375.1,43.95 ,mesophilic
bacteria,GCF_001435035.1,47.72 ,mesophilic
bacteria,GCF_001434705.1,57.03 ,mesophilic
bacteria,GCF_000260435.1,47.76 ,mesophilic
bacteria,GCF_000829055.1,47.88 ,mesophilic
bacteria,GCF_001436115.1,47.48 ,mesophilic
bacteria,GCF_002953655.1,41.06 ,mesophilic
bacteria,GCF_001437205.1,46.43 ,mesophilic
bacteria,GCF_002706425.1,43.12 ,mesophilic
bacteria,GCF_001436505.1,40.67 ,mesophilic
bacteria,GCF_001434575.1,44.31 ,mesophilic
bacteria,GCF_000744115.1,35.97 ,psychrophilic/psychrotrophilic
bacteria,GCF_000195575.1,35.18 ,mesophilic
bacteria,GCF_900102725.1,35.16 ,mesophilic
bacteria,GCF_000746825.1,34.85 ,mesophilic
bacteria,GCF_000744375.1,34.29 ,mesophilic
bacteria,GCF_000744945.1,34.43 ,mesophilic
bacteria,GCF_900111355.1,35.18 ,mesophilic
bacteria,GCF_900113675.1,38.66 ,mesophilic
bacteria,GCF_900115825.1,38.04 ,mesophilic
bacteria,GCF_900101165.1,42.24 ,mesophilic
bacteria,GCF_900109325.1,42.45 ,mesophilic
bacteria,GCF_900109825.1,43.16 ,mesophilic
bacteria,GCF_900112455.1,44.10 ,mesophilic
bacteria,GCF_900109085.1,36.55 ,mesophilic
bacteria,GCF_900101525.1,34.69 ,mesophilic
bacteria,GCF_900114235.1,35.44 ,mesophilic
bacteria,GCF_000374325.1,37.59 ,mesophilic
bacteria,GCF_900129085.1,35.26 ,mesophilic
bacteria,GCF_000425865.1,37.66 ,mesophilic
bacteria,GCF_000429585.1,45.59 ,mesophilic
bacteria,GCF_002884575.1,42.50 ,mesophilic
bacteria,GCF_000193205.1,41.88 ,mesophilic
bacteria,GCF_900176325.1,36.43 ,mesophilic
bacteria,GCF_000428865.1,38.81 ,mesophilic
bacteria,GCF_900110675.1,39.26 ,mesophilic
bacteria,GCF_900167405.1,35.53 ,mesophilic
bacteria,GCF_900100125.1,37.91 ,mesophilic
bacteria,GCF_900107505.1,45.83 ,mesophilic
bacteria,GCF_900112935.1,46.80 ,mesophilic
bacteria,GCF_900109135.1,49.02 ,mesophilic
bacteria,GCF_900114465.1,45.63 ,mesophilic
bacteria,GCF_002005405.1,37.41 ,mesophilic
bacteria,GCA_001058355.1,34.39 ,mesophilic
bacteria,GCF_000160675.1,37.65 ,mesophilic
bacteria,GCF_000162475.2,33.34 ,mesophilic
bacteria,GCF_900111135.1,33.93 ,mesophilic
bacteria,GCF_000421665.1,38.25 ,mesophilic
bacteria,GCF_900187225.1,37.90 ,mesophilic
bacteria,GCA_000183865.1,38.64 ,mesophilic
bacteria,GCF_000195795.1,37.39 ,mesophilic
bacteria,GCF_000060285.1,36.35 ,mesophilic
bacteria,GCF_000027145.1,37.38 ,mesophilic
bacteria,GCF_000148995.1,41.60 ,mesophilic
bacteria,GCF_000525795.1,39.48 ,mesophilic
bacteria,GCF_000525875.1,41.02 ,mesophilic
bacteria,GCF_000344175.1,38.32 ,mesophilic
bacteria,GCA_003534205.1,41.56 ,mesophilic
bacteria,GCF_000525995.1,41.01 ,mesophilic
bacteria,GCF_000620985.1,36.34 ,psychrophilic/psychrotrophilic
bacteria,GCF_000425005.1,37.05 ,mesophilic
bacteria,GCF_000177375.1,36.28 ,mesophilic
bacteria,GCF_000157995.1,50.18 ,mesophilic
bacteria,GCF_000327285.1,47.03 ,mesophilic
bacteria,GCF_900637845.1,36.50 ,mesophilic
bacteria,GCF_000373785.1,36.84 ,mesophilic
bacteria,GCF_001545095.1,37.43 ,mesophilic
bacteria,GCF_000156655.1,33.79 ,mesophilic
bacteria,GCF_000420345.1,39.03 ,mesophilic
bacteria,GCF_000469305.1,34.68 ,mesophilic
bacteria,GCF_000384195.1,37.83 ,mesophilic
bacteria,GCF_001564455.1,53.97 ,mesophilic
bacteria,GCA_000165065.1,42.55 ,mesophilic
bacteria,GCF_000154285.1,38.11 ,mesophilic
bacteria,GCF_000313565.1,39.97 ,mesophilic
bacteria,GCF_000340375.1,32.77 ,mesophilic
bacteria,GCF_000702165.1,37.09 ,mesophilic
bacteria,GCF_000173795.1,36.82 ,mesophilic
bacteria,GCA_001312445.1,31.36 ,mesophilic
bacteria,GCF_000686665.1,30.17 ,mesophilic
bacteria,GCF_900102365.1,28.52 ,mesophilic
bacteria,GCF_000154805.1,28.58 ,mesophilic
bacteria,GCF_000154485.1,31.39 ,mesophilic
bacteria,GCF_900660545.1,26.09 ,mesophilic
bacteria,GCF_900167035.1,26.93 ,mesophilic
bacteria,GCF_000701485.1,29.04 ,mesophilic
bacteria,GCF_000025845.1,26.95 ,mesophilic
bacteria,GCF_000178375.1,26.69 ,mesophilic
bacteria,GCF_000063605.1,29.62 ,mesophilic
bacteria,GCF_000183385.1,29.31 ,mesophilic
bacteria,GCF_000209735.1,26.87 ,mesophilic
bacteria,GCF_900660685.1,27.00 ,mesophilic
bacteria,GCF_900176265.1,28.45 ,mesophilic
bacteria,GCF_002245785.1,27.55 ,mesophilic
bacteria,GCF_900660575.1,26.50 ,mesophilic
bacteria,GCF_003253435.1,27.10 ,mesophilic
bacteria,GCF_900476125.1,25.70 ,mesophilic
bacteria,GCF_000085865.1,27.12 ,mesophilic
bacteria,GCF_900660715.1,30.70 ,mesophilic
bacteria,GCF_000485555.1,26.44 ,mesophilic
bacteria,GCF_000815065.1,28.96 ,mesophilic
bacteria,GCF_000008205.1,28.52 ,mesophilic
bacteria,GCF_000218525.1,28.85 ,mesophilic
bacteria,GCF_000026765.1,28.54 ,mesophilic
bacteria,GCF_000524555.1,28.22 ,mesophilic
bacteria,GCF_900476065.1,25.90 ,mesophilic
bacteria,GCF_000008365.1,24.95 ,mesophilic
bacteria,GCF_900476085.1,31.50 ,mesophilic
bacteria,GCF_000027325.1,31.69 ,mesophilic
bacteria,GCF_001272835.1,39.98 ,mesophilic
bacteria,GCF_000019345.1,25.50 ,mesophilic
bacteria,GCF_000169535.1,25.81 ,mesophilic
bacteria,GCF_000011225.1,25.72 ,mesophilic
bacteria,GCF_000179035.2,31.08 ,mesophilic
bacteria,GCF_000200735.1,38.85 ,mesophilic
bacteria,GCF_000008305.1,27.02 ,mesophilic
bacteria,GCF_002804025.1,26.87 ,mesophilic
bacteria,GCF_002804245.1,27.22 ,mesophilic
bacteria,GCF_002804105.1,26.63 ,mesophilic
bacteria,GCF_002290085.1,26.98 ,mesophilic
bacteria,GCF_000011445.1,23.97 ,mesophilic
bacteria,GCF_000012765.1,23.77 ,mesophilic
bacteria,GCF_000183365.1,23.75 ,mesophilic
bacteria,GCF_000875755.1,25.74 ,mesophilic
bacteria,GCF_000224105.1,26.94 ,mesophilic
bacteria,GCF_002843565.1,30.05 ,mesophilic
bacteria,GCF_002803985.1,29.84 ,mesophilic
bacteria,GCF_002804205.1,34.60 ,mesophilic
bacteria,GCF_002804005.1,27.99 ,mesophilic
bacteria,GCF_002441935.1,29.83 ,mesophilic
bacteria,GCF_001281045.1,25.01 ,mesophilic
bacteria,GCF_000439455.1,25.46 ,mesophilic
bacteria,GCF_000439435.1,23.86 ,mesophilic
bacteria,GCF_001267155.1,24.92 ,mesophilic
bacteria,GCF_000565215.1,30.16 ,mesophilic
bacteria,GCF_005222125.1,27.13 ,mesophilic
bacteria,GCF_003339775.1,25.41 ,mesophilic
bacteria,GCF_000400935.1,28.80 ,mesophilic
bacteria,GCF_000400955.1,29.20 ,mesophilic
bacteria,GCF_000565195.1,29.41 ,mesophilic
bacteria,GCF_001029265.1,29.79 ,mesophilic
bacteria,GCF_000026205.1,21.39 ,mesophilic
bacteria,GCF_000009845.1,27.74 ,mesophilic
bacteria,GCF_000012225.1,26.81 ,mesophilic
bacteria,GCF_000069925.1,27.42 ,mesophilic
bacteria,GCA_000970375.1,28.70 ,mesophilic
bacteria,GCF_000968055.1,28.98 ,mesophilic
bacteria,GCF_000018785.1,31.93 ,mesophilic
bacteria,GCF_900660755.1,30.97 ,mesophilic
bacteria,GCF_900660745.1,28.06 ,mesophilic
bacteria,GCF_000967915.1,35.77 ,mesophilic
bacteria,GCF_000215935.2,32.29 ,mesophilic
bacteria,GCF_000798955.1,38.29 ,mesophilic
bacteria,GCF_003043105.1,32.70 ,mesophilic
bacteria,GCF_000010125.1,33.19 ,mesophilic
bacteria,GCF_001747895.1,33.00 ,mesophilic
bacteria,GCF_002902235.1,32.50 ,mesophilic
bacteria,GCF_002902745.1,32.97 ,mesophilic
bacteria,GCF_001074355.1,33.00 ,mesophilic
bacteria,GCF_002902345.1,33.40 ,mesophilic
bacteria,GCF_002902305.1,38.89 ,mesophilic
bacteria,GCF_001500315.1,37.24 ,mesophilic
bacteria,GCF_002902725.1,33.60 ,mesophilic
bacteria,GCF_006742205.1,32.00 ,mesophilic
bacteria,GCF_900636385.1,32.83 ,mesophilic
bacteria,GCF_002442915.1,31.50 ,mesophilic
bacteria,GCF_002902405.1,32.22 ,mesophilic
bacteria,GCF_006094395.1,32.70 ,mesophilic
bacteria,GCF_002901705.1,33.80 ,mesophilic
bacteria,GCF_001618885.1,34.71 ,mesophilic
bacteria,GCF_900458435.1,34.50 ,mesophilic
bacteria,GCF_001792775.2,37.40 ,mesophilic
bacteria,GCF_000934465.1,37.96 ,mesophilic
bacteria,GCF_002902145.1,38.44 ,mesophilic
bacteria,GCF_003019275.1,37.35 ,mesophilic
bacteria,GCF_000816085.1,35.58 ,mesophilic
bacteria,GCF_002902265.1,32.54 ,mesophilic
bacteria,GCF_002902525.1,32.02 ,mesophilic
bacteria,GCF_002902665.1,36.44 ,mesophilic
bacteria,GCF_000330705.1,47.93 ,mesophilic
bacteria,GCF_000385175.1,43.90 ,mesophilic
bacteria,GCF_000712035.1,49.18 ,psychrophilic/psychrotrophilic
bacteria,GCF_900142805.1,48.23 ,mesophilic
bacteria,GCF_900220995.1,48.34 ,mesophilic
bacteria,GCF_000425845.1,40.24 ,psychrophilic/psychrotrophilic
bacteria,GCF_000425825.1,36.79 ,mesophilic
bacteria,GCF_000173915.1,30.88 ,mesophilic
bacteria,GCF_000204355.1,30.71 ,mesophilic
bacteria,GCF_900476045.1,30.50 ,mesophilic
bacteria,GCF_000425665.1,28.98 ,mesophilic
bacteria,GCF_000019905.1,47.70 ,mesophilic
bacteria,GCF_000685865.1,47.07 ,mesophilic
bacteria,GCF_000620805.1,47.76 ,mesophilic
bacteria,GCF_000702625.1,46.97 ,mesophilic
bacteria,GCF_000702605.1,47.03 ,mesophilic
bacteria,GCF_000702585.1,52.79 ,mesophilic
bacteria,GCF_001908175.1,47.49 ,thermophilic
bacteria,GCF_000620845.1,47.42 ,mesophilic
bacteria,GCF_003628435.1,34.96 ,mesophilic
bacteria,GCF_000772945.1,34.87 ,mesophilic
bacteria,GCF_001586195.1,38.60 ,mesophilic
bacteria,GCF_000612805.1,37.04 ,mesophilic
bacteria,GCF_003049645.1,38.31 ,mesophilic
bacteria,GCF_001183605.1,36.62 ,mesophilic
bacteria,GCF_002845985.1,37.40 ,mesophilic
bacteria,GCF_001629735.1,37.20 ,mesophilic
bacteria,GCF_002982115.1,37.30 ,mesophilic
bacteria,GCF_001278945.1,37.37 ,mesophilic
bacteria,GCF_003057615.1,39.64 ,mesophilic
bacteria,GCF_000285555.1,39.26 ,mesophilic
bacteria,GCF_001617605.1,37.65 ,mesophilic
bacteria,GCF_001274945.1,35.36 ,mesophilic
bacteria,GCF_004367585.1,36.96 ,psychrophilic/psychrotrophilic
bacteria,GCF_000425545.1,41.42 ,mesophilic
bacteria,GCF_001590685.1,40.34 ,psychrophilic/psychrotrophilic
bacteria,GCF_001687665.2,40.08 ,mesophilic
bacteria,GCF_001687585.2,40.05 ,mesophilic
bacteria,GCF_001186155.3,39.39 ,mesophilic
bacteria,GCF_001687565.2,43.18 ,mesophilic
bacteria,GCF_001687605.2,49.98 ,mesophilic
bacteria,GCF_001999905.1,48.32 ,psychrophilic/psychrotrophilic
bacteria,GCF_000818095.1,42.37 ,mesophilic
bacteria,GCF_000829435.1,39.73 ,mesophilic
bacteria,GCF_000181495.1,42.09 ,mesophilic
bacteria,GCF_000171615.1,38.05 ,mesophilic
bacteria,GCF_000970675.1,43.49 ,mesophilic
bacteria,GCF_001750285.1,43.05 ,mesophilic
bacteria,GCF_900156125.1,46.55 ,mesophilic
bacteria,GCF_002009555.1,34.98 ,mesophilic
bacteria,GCF_001636425.1,39.40 ,mesophilic
bacteria,GCF_000169195.2,46.49 ,thermophilic
bacteria,GCA_000832905.1,46.90 ,mesophilic
bacteria,GCF_000374345.1,44.35 ,thermophilic
bacteria,GCF_000374565.1,41.23 ,mesophilic
bacteria,GCF_003605365.2,43.75 ,mesophilic
bacteria,GCF_000294775.2,40.88 ,mesophilic
bacteria,GCF_004366035.1,40.90 ,mesophilic
bacteria,GCF_002276165.1,36.77 ,mesophilic
bacteria,GCF_000473245.1,46.03 ,mesophilic
bacteria,GCF_000311725.1,37.58 ,mesophilic
bacteria,GCF_000517385.1,42.02 ,mesophilic
bacteria,GCF_900109925.1,39.88 ,mesophilic
bacteria,GCF_000242895.2,38.00 ,mesophilic
bacteria,GCF_000262755.1,39.04 ,thermophilic
bacteria,GCF_000724485.1,38.59 ,thermophilic
bacteria,GCF_001026695.1,39.79 ,mesophilic
bacteria,GCF_001591805.1,39.86 ,mesophilic
bacteria,GCF_000612625.1,39.42 ,mesophilic
bacteria,GCF_000752035.1,39.96 ,mesophilic
bacteria,GCF_000612665.1,40.92 ,mesophilic
bacteria,GCF_000747345.1,38.13 ,thermophilic
bacteria,GCF_002243645.1,39.90 ,mesophilic
bacteria,GCF_001439925.1,40.94 ,mesophilic
bacteria,GCF_001273755.1,37.91 ,mesophilic
bacteria,GCF_000321185.1,34.10 ,mesophilic
bacteria,GCF_000430765.1,43.00 ,mesophilic
bacteria,GCA_000332645.1,43.69 ,mesophilic
bacteria,GCF_000009045.1,43.51 ,mesophilic
bacteria,GCF_002153395.1,43.60 ,mesophilic
bacteria,GCF_004116955.1,43.76 ,mesophilic
bacteria,GCF_001939535.1,45.90 ,mesophilic
bacteria,GCF_000245335.1,43.72 ,mesophilic
bacteria,GCF_000196735.1,46.08 ,mesophilic
bacteria,GCF_001584335.1,43.30 ,mesophilic
bacteria,GCA_003431975.1,41.20 ,mesophilic
bacteria,GCF_000691165.1,41.61 ,mesophilic
bacteria,GCF_000691145.1,41.26 ,mesophilic
bacteria,GCF_000011645.1,46.20 ,mesophilic
bacteria,GCF_900166645.1,45.15 ,mesophilic
bacteria,GCF_001278705.1,40.44 ,mesophilic
bacteria,GCF_000518865.1,36.05 ,mesophilic
bacteria,GCF_002019635.1,36.13 ,mesophilic
bacteria,GCF_006455245.1,37.70 ,mesophilic
bacteria,GCF_000832985.1,37.83 ,mesophilic
bacteria,GCF_001274935.1,40.06 ,mesophilic
bacteria,GCF_900115845.1,36.50 ,mesophilic
bacteria,GCF_900177535.1,36.41 ,mesophilic
bacteria,GCF_001648575.1,41.33 ,mesophilic
bacteria,GCF_002019665.1,37.59 ,mesophilic
bacteria,GCF_002250055.1,36.13 ,mesophilic
bacteria,GCF_004799755.1,37.40 ,mesophilic
bacteria,GCF_001439915.1,38.21 ,mesophilic
bacteria,GCF_000285535.1,37.28 ,mesophilic
bacteria,GCF_000496575.1,49.05 ,thermophilic
bacteria,GCF_002243605.1,52.14 ,thermophilic
bacteria,GCF_001610955.1,52.28 ,thermophilic
bacteria,GCF_000948285.1,51.75 ,thermophilic
bacteria,GCF_000750005.1,52.03 ,thermophilic
bacteria,GCF_000632515.1,44.38 ,thermophilic
bacteria,GCF_001295365.1,43.89 ,thermophilic
bacteria,GCF_001634285.1,43.62 ,thermophilic
bacteria,GCF_000833605.1,41.77 ,thermophilic
bacteria,GCF_001187595.1,41.67 ,thermophilic
bacteria,GCF_002742685.1,41.70 ,thermophilic
bacteria,GCA_002243705.1,41.78 ,thermophilic
bacteria,GCF_000383875.1,51.63 ,thermophilic
bacteria,GCF_002574955.1,35.00 ,mesophilic
bacteria,GCF_000496285.1,35.56 ,mesophilic
bacteria,GCF_000007825.1,35.29 ,mesophilic
bacteria,GCF_001595725.1,34.90 ,mesophilic
bacteria,GCF_000021305.1,35.02 ,mesophilic
bacteria,GCA_002243685.1,35.04 ,mesophilic
bacteria,GCF_000534935.2,35.20 ,mesophilic
bacteria,GCF_000299035.1,35.49 ,mesophilic
bacteria,GCF_000161455.1,35.37 ,mesophilic
bacteria,GCF_000017425.1,35.87 ,mesophilic
bacteria,GCF_000430785.1,40.55 ,mesophilic
bacteria,GCF_002128425.1,32.80 ,mesophilic
bacteria,GCF_002156865.1,32.83 ,mesophilic
bacteria,GCF_000307855.1,37.24 ,mesophilic
bacteria,GCF_000331575.1,36.10 ,mesophilic
bacteria,GCF_000429725.1,52.62 ,mesophilic
bacteria,GCF_000093085.1,48.67 ,mesophilic
bacteria,GCF_001721685.1,46.08 ,mesophilic
bacteria,GCF_002019735.1,38.92 ,mesophilic
bacteria,GCF_002886185.1,37.36 ,mesophilic
bacteria,GCF_003226325.1,39.60 ,mesophilic
bacteria,GCF_000177235.2,36.52 ,mesophilic
bacteria,GCF_000429705.1,42.47 ,mesophilic
bacteria,GCF_000429685.1,44.64 ,mesophilic
bacteria,GCF_900113025.1,41.67 ,mesophilic
bacteria,GCF_000420725.1,48.06 ,mesophilic
bacteria,GCF_900106595.1,48.16 ,mesophilic
bacteria,GCF_006740705.1,45.87 ,mesophilic
bacteria,GCF_900100185.1,46.80 ,mesophilic
bacteria,GCF_000377705.1,43.17 ,mesophilic
bacteria,GCF_000005825.2,39.86 ,mesophilic
bacteria,GCF_000474275.2,39.79 ,mesophilic
bacteria,GCA_001038565.1,37.93 ,mesophilic
bacteria,GCF_002019705.1,39.58 ,mesophilic
bacteria,GCF_002250115.1,44.60 ,mesophilic
bacteria,GCF_900142675.1,44.76 ,mesophilic
bacteria,GCF_004376175.1,43.35 ,mesophilic
bacteria,GCF_001866055.1,34.83 ,mesophilic
bacteria,GCF_001866075.1,36.13 ,mesophilic
bacteria,GCF_001629705.1,39.35 ,mesophilic
bacteria,GCF_001457035.1,44.34 ,mesophilic
bacteria,GCF_000430745.1,41.40 ,thermophilic
bacteria,GCF_000011245.1,35.68 ,mesophilic
bacteria,GCF_000340475.1,35.18 ,mesophilic
bacteria,GCF_000285495.1,40.35 ,mesophilic
bacteria,GCF_003515705.1,37.62 ,mesophilic
bacteria,GCF_003628505.1,36.68 ,mesophilic
bacteria,GCF_000725285.1,37.62 ,mesophilic
bacteria,GCF_001307805.1,42.12 ,mesophilic
bacteria,GCF_900112705.1,42.69 ,mesophilic
bacteria,GCA_001311805.1,44.07 ,mesophilic
bacteria,GCF_002216775.1,39.52 ,mesophilic
bacteria,GCF_002224365.1,37.27 ,mesophilic
bacteria,GCF_000482485.1,35.80 ,mesophilic
bacteria,GCF_001038485.1,36.96 ,mesophilic
bacteria,GCF_001038425.2,38.01 ,mesophilic
bacteria,GCF_900110015.1,42.53 ,mesophilic
bacteria,GCF_900101385.1,44.54 ,mesophilic
bacteria,GCF_000307165.1,35.72 ,mesophilic
bacteria,GCF_000306965.1,37.27 ,mesophilic
bacteria,GCF_900115605.1,38.44 ,mesophilic
bacteria,GCF_900116255.1,39.10 ,mesophilic
bacteria,GCF_000377765.1,36.82 ,thermophilic
bacteria,GCF_003386945.1,43.64 ,mesophilic
bacteria,GCF_900108515.1,41.43 ,mesophilic
bacteria,GCF_000425705.1,47.04 ,mesophilic
bacteria,GCF_004101865.1,42.18 ,mesophilic
bacteria,GCF_002097535.1,41.56 ,mesophilic
bacteria,GCF_900107115.1,46.89 ,mesophilic
bacteria,GCF_900156645.1,45.48 ,mesophilic
bacteria,GCF_900100295.1,46.55 ,mesophilic
bacteria,GCF_000425225.1,38.52 ,mesophilic
bacteria,GCF_000425205.1,42.67 ,mesophilic
bacteria,GCA_001311865.1,37.10 ,mesophilic
bacteria,GCF_000423105.1,37.44 ,mesophilic
bacteria,GCF_000377985.1,49.53 ,mesophilic
bacteria,GCF_000497245.1,42.72 ,mesophilic
bacteria,GCF_000648615.1,45.28 ,mesophilic
bacteria,GCF_000430685.1,44.01 ,thermophilic
bacteria,GCF_000218765.1,47.57 ,hyperthermophilic
bacteria,GCF_000615945.1,39.61 ,mesophilic
bacteria,GCF_000010165.1,47.27 ,mesophilic
bacteria,GCF_001039275.2,47.35 ,mesophilic
bacteria,GCF_003710935.1,51.99 ,mesophilic
bacteria,GCF_001187725.1,46.95 ,mesophilic
bacteria,GCF_001420695.1,48.37 ,mesophilic
bacteria,GCF_002706795.1,40.66 ,mesophilic
bacteria,GCF_003265735.1,40.30 ,mesophilic
bacteria,GCF_000219535.2,41.10 ,mesophilic
bacteria,GCF_000311785.1,53.12 ,mesophilic
bacteria,GCF_000466385.1,43.24 ,mesophilic
bacteria,GCF_001274715.1,43.06 ,mesophilic
bacteria,GCF_002355375.1,45.89 ,mesophilic
bacteria,GCF_000430625.1,44.90 ,thermophilic
bacteria,GCF_003609605.1,43.81 ,mesophilic
bacteria,GCF_000758705.1,50.57 ,mesophilic
bacteria,GCF_000374185.1,50.70 ,mesophilic
bacteria,GCF_000758665.1,51.39 ,mesophilic
bacteria,GCF_001012825.1,43.53 ,mesophilic
bacteria,GCF_000758725.1,44.21 ,mesophilic
bacteria,GCF_002192415.1,49.67 ,mesophilic
bacteria,GCF_000756615.1,50.81 ,mesophilic
bacteria,GCF_000520735.1,52.94 ,mesophilic
bacteria,GCF_000612505.1,52.64 ,mesophilic
bacteria,GCF_000758685.1,53.54 ,mesophilic
bacteria,GCF_000230915.1,51.85 ,mesophilic
bacteria,GCF_002741055.1,52.12 ,mesophilic
bacteria,GCA_900177425.1,44.99 ,mesophilic
bacteria,GCF_000576305.1,42.02 ,mesophilic
bacteria,GCF_001857945.1,39.93 ,mesophilic
bacteria,GCF_000943545.1,46.70 ,mesophilic
bacteria,GCF_000235585.1,46.77 ,mesophilic
bacteria,GCF_001709075.1,45.50 ,mesophilic
bacteria,GCF_000217775.1,44.93 ,mesophilic
bacteria,GCF_000237325.1,44.76 ,mesophilic
bacteria,GCF_002240415.1,46.79 ,mesophilic
bacteria,GCF_000377505.1,48.50 ,mesophilic
bacteria,GCF_000426545.1,48.27 ,mesophilic
bacteria,GCF_000159955.1,52.03 ,mesophilic
bacteria,GCF_000374825.1,49.32 ,mesophilic
bacteria,GCF_000455265.1,49.10 ,mesophilic
bacteria,GCF_003994475.1,42.12 ,mesophilic
bacteria,GCF_003931855.1,46.46 ,mesophilic
bacteria,GCF_001403875.1,50.20 ,mesophilic
bacteria,GCF_000381905.1,47.68 ,mesophilic
bacteria,GCF_000378145.1,50.69 ,mesophilic
bacteria,GCF_006542275.1,58.39 ,mesophilic
bacteria,GCF_000585395.1,52.72 ,mesophilic
bacteria,GCF_001421015.2,47.22 ,mesophilic
bacteria,GCF_000374845.1,46.08 ,psychrophilic/psychrotrophilic
bacteria,GCF_000293805.1,45.64 ,mesophilic
bacteria,GCF_000425125.1,44.83 ,mesophilic
bacteria,GCF_000422445.1,43.28 ,mesophilic
